molecule,view,geometry_id,column_index,eigenvalue
CO,Run1_exact,023,2,0.006267050221792747
CO,Run1_exact,023,3,1.9999999999999951
CO,Run1_exact,023,4,1.999999999999997
CO,Run1_exact,023,5,1.9999999999999982
CO,Run1_exact,023,6,1.9999999999999987
CO,Run1_exact,023,7,2.0000000000000013
CO,Run1_exact,024,0,-4.502633312834526e-16
CO,Run1_exact,024,1,6.174121433389909e-18
CO,Run1_exact,024,2,0.006288261037891152
CO,Run1_exact,024,3,1.9999999999999942
CO,Run1_exact,024,4,1.9999999999999978
CO,Run1_exact,024,5,1.9999999999999991
CO,Run1_exact,024,6,2.0000000000000013
CO,Run1_exact,024,7,2.0000000000000044
CO,Run1_exact,025,0,-4.496042431747836e-16
CO,Run1_exact,025,1,5.515033324721059e-18
CO,Run1_exact,025,2,0.006307238190766951
CO,Run1_exact,025,3,1.9999999999999918
CO,Run1_exact,025,4,1.9999999999999967
CO,Run1_exact,025,5,2.0000000000000004
CO,Run1_exact,025,6,2.000000000000002
CO,Run1_exact,025,7,2.0000000000000044
CO,Run1_exact,026,0,-1.7535905910244373e-17
CO,Run1_exact,026,1,4.61625115760307e-16
CO,Run1_exact,026,2,0.006324013667967643
CO,Run1_exact,026,3,1.9999999999999967
CO,Run1_exact,026,4,1.999999999999997
CO,Run1_exact,026,5,1.999999999999999
CO,Run1_exact,026,6,1.9999999999999996
CO,Run1_exact,026,7,2.0000000000000036
CO,Run1_exact,027,0,-4.947725101445589e-16
CO,Run1_exact,027,1,5.0683300294496273e-17
CO,Run1_exact,027,2,0.006338620775023118
CO,Run1_exact,027,3,1.999999999999996
CO,Run1_exact,027,4,1.9999999999999973
CO,Run1_exact,027,5,1.999999999999999
CO,Run1_exact,027,6,2.000000000000001
CO,Run1_exact,027,7,2.0000000000000013
CO,Run1_exact,028,0,-5.385010863928929e-16
CO,Run1_exact,028,1,9.441187654283026e-17
CO,Run1_exact,028,2,0.006351094030444759
CO,Run1_exact,028,3,1.9999999999999973
CO,Run1_exact,028,4,1.999999999999999
CO,Run1_exact,028,5,1.9999999999999991
CO,Run1_exact,028,6,1.9999999999999996
CO,Run1_exact,028,7,2.0000000000000027
CO,Run1_exact,029,0,-1.2237125330601407e-17
CO,Run1_exact,029,1,1.2237125330601407e-17
CO,Run1_exact,029,2,0.006361469064001403
CO,Run1_exact,029,3,1.9999999999999944
CO,Run1_exact,029,4,1.9999999999999962
CO,Run1_exact,029,5,1.9999999999999991
CO,Run1_exact,029,6,2.000000000000001
CO,Run1_exact,029,7,2.000000000000003
CO,Run1_exact,030,0,-2.6514727777035627e-16
CO,Run1_exact,030,1,4.871918826953875e-16
CO,Run1_exact,030,2,0.006369782518254485
CO,Run1_exact,030,3,1.9999999999999956
CO,Run1_exact,030,4,1.9999999999999976
CO,Run1_exact,030,5,1.999999999999999
CO,Run1_exact,030,6,2.000000000000003
CO,Run1_exact,030,7,2.000000000000004
HF,Run1_exact,001,0,0.001880248800040608
HF,Run1_exact,001,1,1.9999999999999978
HF,Run1_exact,001,2,1.9999999999999996
HF,Run1_exact,001,3,2.0
HF,Run1_exact,001,4,2.0000000000000036
HF,Run1_exact,002,0,0.0018605745609313242
HF,Run1_exact,002,1,1.9999999999999964
HF,Run1_exact,002,2,1.9999999999999982
HF,Run1_exact,002,3,1.9999999999999991
HF,Run1_exact,002,4,2.000000000000001
HF,Run1_exact,003,0,0.0018398121616351
HF,Run1_exact,003,1,1.9999999999999973
HF,Run1_exact,003,2,1.9999999999999996
HF,Run1_exact,003,3,2.0
HF,Run1_exact,003,4,2.0000000000000018
HF,Run1_exact,004,0,0.0018180592300044529
HF,Run1_exact,004,1,1.9999999999999973
HF,Run1_exact,004,2,1.9999999999999991
HF,Run1_exact,004,3,2.000000000000002
HF,Run1_exact,004,4,2.000000000000004
HF,Run1_exact,005,0,0.0017954076072636046
HF,Run1_exact,005,1,1.9999999999999962
HF,Run1_exact,005,2,1.9999999999999982
HF,Run1_exact,005,3,1.9999999999999996
HF,Run1_exact,005,4,2.0000000000000004
HF,Run1_exact,006,0,0.0017719436599211286
HF,Run1_exact,006,1,1.9999999999999958
HF,Run1_exact,006,2,1.9999999999999973
HF,Run1_exact,006,3,1.9999999999999984
HF,Run1_exact,006,4,2.0000000000000004
HF,Run1_exact,007,0,0.0017477485896614214
HF,Run1_exact,007,1,1.999999999999996
HF,Run1_exact,007,2,1.999999999999997
HF,Run1_exact,007,3,1.9999999999999991
HF,Run1_exact,007,4,2.000000000000001
HF,Run1_exact,008,0,0.001722898737385051
HF,Run1_exact,008,1,1.999999999999996
HF,Run1_exact,008,2,1.9999999999999971
HF,Run1_exact,008,3,1.9999999999999991
HF,Run1_exact,008,4,2.0000000000000018
HF,Run1_exact,009,0,0.0016974658784210666
HF,Run1_exact,009,1,1.9999999999999991
HF,Run1_exact,009,2,1.9999999999999998
HF,Run1_exact,009,3,2.0000000000000004
HF,Run1_exact,009,4,2.000000000000004
HF,Run1_exact,010,0,0.0016715175065984452
HF,Run1_exact,010,1,1.999999999999993
HF,Run1_exact,010,2,2.0
HF,Run1_exact,010,3,2.0000000000000004
HF,Run1_exact,010,4,2.0000000000000018
HF,Run1_exact,011,0,0.0016451171054747082
HF,Run1_exact,011,1,2.0
HF,Run1_exact,011,2,2.0
HF,Run1_exact,011,3,2.000000000000002
HF,Run1_exact,011,4,2.000000000000003
HF,Run1_exact,012,0,0.0016183244054966094
HF,Run1_exact,012,1,1.9999999999999982
HF,Run1_exact,012,2,2.0
HF,Run1_exact,012,3,2.0000000000000018
HF,Run1_exact,012,4,2.0000000000000027
HF,Run1_exact,013,0,0.0015911956263334904
HF,Run1_exact,013,1,1.9999999999999962
HF,Run1_exact,013,2,1.9999999999999973
HF,Run1_exact,013,3,1.9999999999999996
HF,Run1_exact,013,4,2.0000000000000018
HF,Run1_exact,014,0,0.0015637837039102315
HF,Run1_exact,014,1,1.9999999999999982
HF,Run1_exact,014,2,1.9999999999999991
HF,Run1_exact,014,3,2.0000000000000004
HF,Run1_exact,014,4,2.000000000000001
HF,Run1_exact,015,0,0.001536138502030513
HF,Run1_exact,015,1,1.9999999999999953
HF,Run1_exact,015,2,1.9999999999999971
HF,Run1_exact,015,3,1.9999999999999996
HF,Run1_exact,015,4,2.0000000000000004
HF,Run1_exact,016,0,0.0015083070086762025
HF,Run1_exact,016,1,1.9999999999999947
HF,Run1_exact,016,2,1.9999999999999984
HF,Run1_exact,016,3,1.9999999999999998
HF,Run1_exact,016,4,2.0000000000000044
HF,Run1_exact,017,0,0.0014803335173035179
HF,Run1_exact,017,1,1.9999999999999964
HF,Run1_exact,017,2,2.0000000000000004
HF,Run1_exact,017,3,2.0000000000000004
HF,Run1_exact,017,4,2.0000000000000013
HF,Run1_exact,018,0,0.0014522597935875767
HF,Run1_exact,018,1,1.9999999999999971
HF,Run1_exact,018,2,1.9999999999999998
HF,Run1_exact,018,3,2.0000000000000004
HF,Run1_exact,018,4,2.0000000000000013
HF,Run1_exact,019,0,0.0014241252282347972
HF,Run1_exact,019,1,1.9999999999999982
HF,Run1_exact,019,2,1.9999999999999996
HF,Run1_exact,019,3,2.0000000000000004
HF,Run1_exact,019,4,2.000000000000002
HF,Run1_exact,020,0,0.0013959669765400157
HF,Run1_exact,020,1,1.9999999999999973
HF,Run1_exact,020,2,2.0
HF,Run1_exact,020,3,2.000000000000001
HF,Run1_exact,020,4,2.0000000000000013
HF,Run1_exact,021,0,0.001367820085491168
HF,Run1_exact,021,1,1.9999999999999953
HF,Run1_exact,021,2,1.999999999999999
HF,Run1_exact,021,3,1.9999999999999998
HF,Run1_exact,021,4,2.0000000000000004
HF,Run1_exact,022,0,0.0013397176092249297
HF,Run1_exact,022,1,1.9999999999999984
HF,Run1_exact,022,2,1.999999999999999
HF,Run1_exact,022,3,2.0
HF,Run1_exact,022,4,2.000000000000001
HF,Run1_exact,023,0,0.0013116907137171836
HF,Run1_exact,023,1,1.9999999999999996
HF,Run1_exact,023,2,2.0000000000000004
HF,Run1_exact,023,3,2.0000000000000027
HF,Run1_exact,023,4,2.0000000000000053
HF,Run1_exact,024,0,0.00128376877157219
HF,Run1_exact,024,1,1.999999999999997
HF,Run1_exact,024,2,1.9999999999999998
HF,Run1_exact,024,3,2.0000000000000004
HF,Run1_exact,024,4,2.0000000000000013
HF,Run1_exact,025,0,0.0012559794478142928
HF,Run1_exact,025,1,1.9999999999999982
HF,Run1_exact,025,2,1.9999999999999991
HF,Run1_exact,025,3,2.0000000000000004
HF,Run1_exact,025,4,2.0000000000000018
HF,Run1_exact,026,0,0.0012283487775372505
HF,Run1_exact,026,1,1.9999999999999953
HF,Run1_exact,026,2,1.9999999999999993
HF,Run1_exact,026,3,2.0000000000000013
HF,Run1_exact,026,4,2.000000000000002
HF,Run1_exact,027,0,0.001200901236274724
HF,Run1_exact,027,1,1.9999999999999967
HF,Run1_exact,027,2,1.9999999999999996
HF,Run1_exact,027,3,2.0
HF,Run1_exact,027,4,2.0000000000000018
HF,Run1_exact,028,0,0.001173659803908152
HF,Run1_exact,028,1,1.9999999999999982
HF,Run1_exact,028,2,1.999999999999999
HF,Run1_exact,028,3,2.0
HF,Run1_exact,028,4,2.0000000000000013
HF,Run1_exact,029,0,0.0011466460229007957
HF,Run1_exact,029,1,1.999999999999996
HF,Run1_exact,029,2,1.9999999999999987
HF,Run1_exact,029,3,2.0
HF,Run1_exact,029,4,2.000000000000003
HF,Run1_exact,030,0,0.0011198800515978696
HF,Run1_exact,030,1,1.9999999999999982
HF,Run1_exact,030,2,2.000000000000001
HF,Run1_exact,030,3,2.0000000000000013
HF,Run1_exact,030,4,2.000000000000005
H2S,saved_6AO_diagnostic,001,0,0.028062287803305663
H2S,saved_6AO_diagnostic,001,1,0.035962139238866486
H2S,saved_6AO_diagnostic,001,2,1.9999999999999936
H2S,saved_6AO_diagnostic,001,3,1.9999999999999984
H2S,saved_6AO_diagnostic,001,4,2.0000000000000004
H2S,saved_6AO_diagnostic,001,5,2.0000000000000018
H2S,saved_6AO_diagnostic,002,0,0.02833739212984887
H2S,saved_6AO_diagnostic,002,1,0.036121138329846314
H2S,saved_6AO_diagnostic,002,2,1.999999999999992
H2S,saved_6AO_diagnostic,002,3,1.999999999999997
H2S,saved_6AO_diagnostic,002,4,1.9999999999999973
H2S,saved_6AO_diagnostic,002,5,2.0000000000000027
H2S,saved_6AO_diagnostic,003,0,0.02860453656779248
H2S,saved_6AO_diagnostic,003,1,0.036274102666168595
H2S,saved_6AO_diagnostic,003,2,1.9999999999999958
H2S,saved_6AO_diagnostic,003,3,1.9999999999999978
H2S,saved_6AO_diagnostic,003,4,2.000000000000003
H2S,saved_6AO_diagnostic,003,5,2.000000000000006
H2S,saved_6AO_diagnostic,004,0,0.028863803128342136
H2S,saved_6AO_diagnostic,004,1,0.036421153576297716
H2S,saved_6AO_diagnostic,004,2,1.999999999999999
H2S,saved_6AO_diagnostic,004,3,1.9999999999999998
H2S,saved_6AO_diagnostic,004,4,2.000000000000001
H2S,saved_6AO_diagnostic,004,5,2.0000000000000018
H2S,saved_6AO_diagnostic,005,0,0.029115282614285753
H2S,saved_6AO_diagnostic,005,1,0.036562412962494406
H2S,saved_6AO_diagnostic,005,2,2.0000000000000018
H2S,saved_6AO_diagnostic,005,3,2.0000000000000036
H2S,saved_6AO_diagnostic,005,4,2.000000000000005
H2S,saved_6AO_diagnostic,005,5,2.0000000000000053
H2S,saved_6AO_diagnostic,006,0,0.029359073803669977
H2S,saved_6AO_diagnostic,006,1,0.03669800313517824
H2S,saved_6AO_diagnostic,006,2,1.9999999999999978
H2S,saved_6AO_diagnostic,006,3,1.9999999999999987
H2S,saved_6AO_diagnostic,006,4,2.0
H2S,saved_6AO_diagnostic,006,5,2.000000000000001
H2S,saved_6AO_diagnostic,007,0,0.029595282675464407
H2S,saved_6AO_diagnostic,007,1,0.03682804665385353
H2S,saved_6AO_diagnostic,007,2,1.9999999999999956
H2S,saved_6AO_diagnostic,007,3,1.9999999999999993
H2S,saved_6AO_diagnostic,007,4,2.0000000000000004
H2S,saved_6AO_diagnostic,007,5,2.000000000000001
H2S,saved_6AO_diagnostic,008,0,0.02982402167637188
H2S,saved_6AO_diagnostic,008,1,0.03695266617469306
H2S,saved_6AO_diagnostic,008,2,1.9999999999999967
H2S,saved_6AO_diagnostic,008,3,1.9999999999999996
H2S,saved_6AO_diagnostic,008,4,2.0000000000000018
H2S,saved_6AO_diagnostic,008,5,2.0000000000000036
H2S,saved_6AO_diagnostic,009,0,0.030045409027340986
H2S,saved_6AO_diagnostic,009,1,0.037071984305258265
H2S,saved_6AO_diagnostic,009,2,1.9999999999999942
H2S,saved_6AO_diagnostic,009,3,1.9999999999999978
H2S,saved_6AO_diagnostic,009,4,1.9999999999999998
H2S,saved_6AO_diagnostic,009,5,2.0000000000000004
H2S,saved_6AO_diagnostic,010,0,0.030259568068861986
H2S,saved_6AO_diagnostic,010,1,0.03718612346619321
H2S,saved_6AO_diagnostic,010,2,1.9999999999999933
H2S,saved_6AO_diagnostic,010,3,1.9999999999999976
H2S,saved_6AO_diagnostic,010,4,1.9999999999999996
H2S,saved_6AO_diagnostic,010,5,2.0000000000000004
H2S,saved_6AO_diagnostic,011,0,0.030466626643558925
H2S,saved_6AO_diagnostic,011,1,0.03729520576020873
H2S,saved_6AO_diagnostic,011,2,1.9999999999999976
H2S,saved_6AO_diagnostic,011,3,2.000000000000004
H2S,saved_6AO_diagnostic,011,4,2.000000000000005
H2S,saved_6AO_diagnostic,011,5,2.000000000000009
H2S,saved_6AO_diagnostic,012,0,0.030666716514919923
H2S,saved_6AO_diagnostic,012,1,0.037399352848235035
H2S,saved_6AO_diagnostic,012,2,1.9999999999999973
H2S,saved_6AO_diagnostic,012,3,1.9999999999999998
H2S,saved_6AO_diagnostic,012,4,2.0000000000000004
H2S,saved_6AO_diagnostic,012,5,2.000000000000005
H2S,saved_6AO_diagnostic,013,0,0.030859972820870718
H2S,saved_6AO_diagnostic,013,1,0.03749868583264937
H2S,saved_6AO_diagnostic,013,2,1.999999999999998
H2S,saved_6AO_diagnostic,013,3,1.9999999999999984
H2S,saved_6AO_diagnostic,013,4,2.0000000000000027
H2S,saved_6AO_diagnostic,013,5,2.0000000000000053
H2S,saved_6AO_diagnostic,014,0,0.031046533560802832
H2S,saved_6AO_diagnostic,014,1,0.03759332514754909
H2S,saved_6AO_diagnostic,014,2,1.999999999999996
H2S,saved_6AO_diagnostic,014,3,1.9999999999999971
H2S,saved_6AO_diagnostic,014,4,2.0
H2S,saved_6AO_diagnostic,014,5,2.000000000000002
H2S,saved_6AO_diagnostic,015,0,0.031226539114833862
H2S,saved_6AO_diagnostic,015,1,0.0376833904558036
H2S,saved_6AO_diagnostic,015,2,1.999999999999997
H2S,saved_6AO_diagnostic,015,3,1.999999999999998
H2S,saved_6AO_diagnostic,015,4,1.9999999999999996
H2S,saved_6AO_diagnostic,015,5,2.000000000000005
H2S,saved_6AO_diagnostic,016,0,0.03140013179388812
H2S,saved_6AO_diagnostic,016,1,0.03776900055280952
H2S,saved_6AO_diagnostic,016,2,1.9999999999999971
H2S,saved_6AO_diagnostic,016,3,1.9999999999999991
H2S,saved_6AO_diagnostic,016,4,2.0000000000000004
H2S,saved_6AO_diagnostic,016,5,2.0000000000000067
H2S,saved_6AO_diagnostic,017,0,0.031567455419399426
H2S,saved_6AO_diagnostic,017,1,0.03785027327663126
H2S,saved_6AO_diagnostic,017,2,1.9999999999999938
H2S,saved_6AO_diagnostic,017,3,1.9999999999999958
H2S,saved_6AO_diagnostic,017,4,1.9999999999999996
H2S,saved_6AO_diagnostic,017,5,2.0000000000000013
H2S,saved_6AO_diagnostic,018,0,0.031728654931192146
H2S,saved_6AO_diagnostic,018,1,0.037927325424331304
H2S,saved_6AO_diagnostic,018,2,1.9999999999999976
H2S,saved_6AO_diagnostic,018,3,2.0000000000000013
H2S,saved_6AO_diagnostic,018,4,2.000000000000004
H2S,saved_6AO_diagnostic,018,5,2.0000000000000044
H2S,saved_6AO_diagnostic,019,0,0.03188387602236875
H2S,saved_6AO_diagnostic,019,1,0.03800027267418016
H2S,saved_6AO_diagnostic,019,2,1.9999999999999976
H2S,saved_6AO_diagnostic,019,3,1.9999999999999993
H2S,saved_6AO_diagnostic,019,4,2.0000000000000018
H2S,saved_6AO_diagnostic,019,5,2.000000000000005
H2S,saved_6AO_diagnostic,020,0,0.0320332647999233
H2S,saved_6AO_diagnostic,020,1,0.03806922951362579
H2S,saved_6AO_diagnostic,020,2,1.9999999999999916
H2S,saved_6AO_diagnostic,020,3,1.999999999999997
H2S,saved_6AO_diagnostic,020,4,1.9999999999999993
H2S,saved_6AO_diagnostic,020,5,2.0000000000000018
H2S,saved_6AO_diagnostic,021,0,0.03217696746984888
H2S,saved_6AO_diagnostic,021,1,0.0381343091725046
H2S,saved_6AO_diagnostic,021,2,1.9999999999999982
H2S,saved_6AO_diagnostic,021,3,1.9999999999999987
H2S,saved_6AO_diagnostic,021,4,2.0
H2S,saved_6AO_diagnostic,021,5,2.0000000000000004
H2S,saved_6AO_diagnostic,022,0,0.03231513004548603
H2S,saved_6AO_diagnostic,022,1,0.03819562356147399
H2S,saved_6AO_diagnostic,022,2,1.9999999999999947
H2S,saved_6AO_diagnostic,022,3,2.0000000000000004
H2S,saved_6AO_diagnostic,022,4,2.0000000000000013
H2S,saved_6AO_diagnostic,022,5,2.0000000000000044
H2S,saved_6AO_diagnostic,023,0,0.03244789807802238
H2S,saved_6AO_diagnostic,023,1,0.03825328321522958
H2S,saved_6AO_diagnostic,023,2,1.9999999999999984
H2S,saved_6AO_diagnostic,023,3,2.0000000000000004
H2S,saved_6AO_diagnostic,023,4,2.0000000000000013
H2S,saved_6AO_diagnostic,023,5,2.000000000000005
H2S,saved_6AO_diagnostic,024,0,0.03257541640793993
H2S,saved_6AO_diagnostic,024,1,0.038307397240325836
H2S,saved_6AO_diagnostic,024,2,1.9999999999999984
H2S,saved_6AO_diagnostic,024,3,1.9999999999999998
H2S,saved_6AO_diagnostic,024,4,2.0000000000000036
H2S,saved_6AO_diagnostic,024,5,2.0000000000000093
H2S,saved_6AO_diagnostic,025,0,0.032697828936435185
H2S,saved_6AO_diagnostic,025,1,0.03835807326727281
H2S,saved_6AO_diagnostic,025,2,1.9999999999999956
H2S,saved_6AO_diagnostic,025,3,1.9999999999999964
H2S,saved_6AO_diagnostic,025,4,1.999999999999998
H2S,saved_6AO_diagnostic,025,5,2.000000000000001
H2S,saved_6AO_diagnostic,026,0,0.032815278415564864
H2S,saved_6AO_diagnostic,026,1,0.038405417406757625
H2S,saved_6AO_diagnostic,026,2,1.9999999999999958
H2S,saved_6AO_diagnostic,026,3,1.9999999999999987
H2S,saved_6AO_diagnostic,026,4,2.0
H2S,saved_6AO_diagnostic,026,5,2.0000000000000018
H2S,saved_6AO_diagnostic,027,0,0.03292790625633213
H2S,saved_6AO_diagnostic,027,1,0.03844953420964736
H2S,saved_6AO_diagnostic,027,2,1.9999999999999891
H2S,saved_6AO_diagnostic,027,3,1.999999999999991
H2S,saved_6AO_diagnostic,027,4,1.999999999999999
H2S,saved_6AO_diagnostic,027,5,2.0000000000000018
H2S,saved_6AO_diagnostic,028,0,0.033035852353403665
H2S,saved_6AO_diagnostic,028,1,0.03849052663076824
H2S,saved_6AO_diagnostic,028,2,1.9999999999999951
H2S,saved_6AO_diagnostic,028,3,1.9999999999999984
H2S,saved_6AO_diagnostic,028,4,2.0000000000000018
H2S,saved_6AO_diagnostic,028,5,2.000000000000005
H2S,saved_6AO_diagnostic,029,0,0.033139254926022765
H2S,saved_6AO_diagnostic,029,1,0.03852849599584762
H2S,saved_6AO_diagnostic,029,2,1.999999999999996
H2S,saved_6AO_diagnostic,029,3,1.9999999999999964
H2S,saved_6AO_diagnostic,029,4,1.9999999999999998
H2S,saved_6AO_diagnostic,029,5,2.0000000000000036
H2S,saved_6AO_diagnostic,030,0,0.033238250373682776
H2S,saved_6AO_diagnostic,030,1,0.038563541971926796
H2S,saved_6AO_diagnostic,030,2,1.9999999999999962
H2S,saved_6AO_diagnostic,030,3,1.9999999999999967
H2S,saved_6AO_diagnostic,030,4,1.9999999999999976
H2S,saved_6AO_diagnostic,030,5,2.0000000000000027
H2S,intended_10AO_diagnostic,001,0,-1.4463985231295866e-29
H2S,intended_10AO_diagnostic,001,1,0.00040664404191503856
H2S,intended_10AO_diagnostic,001,2,1.9999999999999938
H2S,intended_10AO_diagnostic,001,3,1.9999999999999958
H2S,intended_10AO_diagnostic,001,4,1.9999999999999976
H2S,intended_10AO_diagnostic,001,5,1.9999999999999982
H2S,intended_10AO_diagnostic,001,6,1.999999999999999
H2S,intended_10AO_diagnostic,001,7,2.000000000000001
H2S,intended_10AO_diagnostic,001,8,2.000000000000004
H2S,intended_10AO_diagnostic,001,9,2.0000000000000053
H2S,intended_10AO_diagnostic,002,0,-2.220446049250509e-16
H2S,intended_10AO_diagnostic,002,1,0.0004046634377254943
H2S,intended_10AO_diagnostic,002,2,1.9999999999999916
H2S,intended_10AO_diagnostic,002,3,1.9999999999999951
H2S,intended_10AO_diagnostic,002,4,1.9999999999999978
H2S,intended_10AO_diagnostic,002,5,2.0000000000000013
H2S,intended_10AO_diagnostic,002,6,2.0000000000000044
H2S,intended_10AO_diagnostic,002,7,2.0000000000000053
H2S,intended_10AO_diagnostic,002,8,2.000000000000007
H2S,intended_10AO_diagnostic,002,9,2.000000000000008
H2S,intended_10AO_diagnostic,003,0,4.4408920985006257e-16
H2S,intended_10AO_diagnostic,003,1,0.00040251180704875544
H2S,intended_10AO_diagnostic,003,2,1.9999999999999951
H2S,intended_10AO_diagnostic,003,3,1.9999999999999964
H2S,intended_10AO_diagnostic,003,4,1.9999999999999993
H2S,intended_10AO_diagnostic,003,5,2.000000000000003
H2S,intended_10AO_diagnostic,003,6,2.000000000000005
H2S,intended_10AO_diagnostic,003,7,2.000000000000005
H2S,intended_10AO_diagnostic,003,8,2.0000000000000075
H2S,intended_10AO_diagnostic,003,9,2.0000000000000084
H2S,intended_10AO_diagnostic,004,0,-8.12817987089829e-29
H2S,intended_10AO_diagnostic,004,1,0.0004001978266716666
H2S,intended_10AO_diagnostic,004,2,1.9999999999999936
H2S,intended_10AO_diagnostic,004,3,1.9999999999999947
H2S,intended_10AO_diagnostic,004,4,1.9999999999999984
H2S,intended_10AO_diagnostic,004,5,2.0000000000000004
H2S,intended_10AO_diagnostic,004,6,2.000000000000001
H2S,intended_10AO_diagnostic,004,7,2.000000000000002
H2S,intended_10AO_diagnostic,004,8,2.000000000000004
H2S,intended_10AO_diagnostic,004,9,2.0000000000000053
H2S,intended_10AO_diagnostic,005,0,-3.675690240322793e-30
H2S,intended_10AO_diagnostic,005,1,0.00039772996485920586
H2S,intended_10AO_diagnostic,005,2,1.9999999999999978
H2S,intended_10AO_diagnostic,005,3,2.0000000000000004
H2S,intended_10AO_diagnostic,005,4,2.000000000000001
H2S,intended_10AO_diagnostic,005,5,2.0000000000000027
H2S,intended_10AO_diagnostic,005,6,2.0000000000000044
H2S,intended_10AO_diagnostic,005,7,2.000000000000005
H2S,intended_10AO_diagnostic,005,8,2.0000000000000075
H2S,intended_10AO_diagnostic,005,9,2.000000000000008
H2S,intended_10AO_diagnostic,006,0,-3.692457263982526e-29
H2S,intended_10AO_diagnostic,006,1,0.0003951164788289496
H2S,intended_10AO_diagnostic,006,2,1.9999999999999956
H2S,intended_10AO_diagnostic,006,3,1.9999999999999962
H2S,intended_10AO_diagnostic,006,4,1.999999999999997
H2S,intended_10AO_diagnostic,006,5,1.9999999999999987
H2S,intended_10AO_diagnostic,006,6,1.9999999999999991
H2S,intended_10AO_diagnostic,006,7,2.0000000000000018
H2S,intended_10AO_diagnostic,006,8,2.0000000000000053
H2S,intended_10AO_diagnostic,006,9,2.00000000000001
H2S,intended_10AO_diagnostic,007,0,-4.440892098500868e-16
H2S,intended_10AO_diagnostic,007,1,0.00039236541298093286
H2S,intended_10AO_diagnostic,007,2,1.9999999999999933
H2S,intended_10AO_diagnostic,007,3,1.999999999999996
H2S,intended_10AO_diagnostic,007,4,1.9999999999999973
H2S,intended_10AO_diagnostic,007,5,1.999999999999999
H2S,intended_10AO_diagnostic,007,6,2.0
H2S,intended_10AO_diagnostic,007,7,2.000000000000003
H2S,intended_10AO_diagnostic,007,8,2.000000000000005
H2S,intended_10AO_diagnostic,007,9,2.000000000000008
H2S,intended_10AO_diagnostic,008,0,-7.090197835183024e-29
H2S,intended_10AO_diagnostic,008,1,0.00038948459780119293
H2S,intended_10AO_diagnostic,008,2,1.9999999999999956
H2S,intended_10AO_diagnostic,008,3,1.9999999999999978
H2S,intended_10AO_diagnostic,008,4,1.9999999999999984
H2S,intended_10AO_diagnostic,008,5,2.0000000000000004
H2S,intended_10AO_diagnostic,008,6,2.000000000000001
H2S,intended_10AO_diagnostic,008,7,2.0000000000000027
H2S,intended_10AO_diagnostic,008,8,2.000000000000005
H2S,intended_10AO_diagnostic,008,9,2.0000000000000067
H2S,intended_10AO_diagnostic,009,0,4.4408920985006114e-16
H2S,intended_10AO_diagnostic,009,1,0.00038648164937038487
H2S,intended_10AO_diagnostic,009,2,1.9999999999999916
H2S,intended_10AO_diagnostic,009,3,1.999999999999993
H2S,intended_10AO_diagnostic,009,4,1.9999999999999978
H2S,intended_10AO_diagnostic,009,5,1.9999999999999996
H2S,intended_10AO_diagnostic,009,6,2.0000000000000004
H2S,intended_10AO_diagnostic,009,7,2.000000000000001
H2S,intended_10AO_diagnostic,009,8,2.0000000000000013
H2S,intended_10AO_diagnostic,009,9,2.000000000000004
H2S,intended_10AO_diagnostic,010,0,-5.40181208389749e-29
H2S,intended_10AO_diagnostic,010,1,0.0003833639694186264
H2S,intended_10AO_diagnostic,010,2,1.9999999999999927
H2S,intended_10AO_diagnostic,010,3,1.9999999999999933
H2S,intended_10AO_diagnostic,010,4,1.9999999999999956
H2S,intended_10AO_diagnostic,010,5,1.9999999999999978
H2S,intended_10AO_diagnostic,010,6,1.9999999999999996
H2S,intended_10AO_diagnostic,010,7,2.0000000000000013
H2S,intended_10AO_diagnostic,010,8,2.000000000000002
H2S,intended_10AO_diagnostic,010,9,2.0000000000000044
H2S,intended_10AO_diagnostic,011,0,-2.220446049250408e-16
H2S,intended_10AO_diagnostic,011,1,0.0003801387458548522
H2S,intended_10AO_diagnostic,011,2,1.9999999999999956
H2S,intended_10AO_diagnostic,011,3,1.9999999999999971
H2S,intended_10AO_diagnostic,011,4,1.999999999999999
H2S,intended_10AO_diagnostic,011,5,1.9999999999999996
H2S,intended_10AO_diagnostic,011,6,2.000000000000004
H2S,intended_10AO_diagnostic,011,7,2.0000000000000058
H2S,intended_10AO_diagnostic,011,8,2.000000000000007
H2S,intended_10AO_diagnostic,011,9,2.0000000000000093
H2S,intended_10AO_diagnostic,012,0,-6.315444771256016e-30
H2S,intended_10AO_diagnostic,012,1,0.0003768129537338183
H2S,intended_10AO_diagnostic,012,2,1.999999999999996
H2S,intended_10AO_diagnostic,012,3,1.9999999999999982
H2S,intended_10AO_diagnostic,012,4,1.9999999999999996
H2S,intended_10AO_diagnostic,012,5,2.0000000000000004
H2S,intended_10AO_diagnostic,012,6,2.0000000000000013
H2S,intended_10AO_diagnostic,012,7,2.0000000000000044
H2S,intended_10AO_diagnostic,012,8,2.0000000000000044
H2S,intended_10AO_diagnostic,012,9,2.0000000000000084
H2S,intended_10AO_diagnostic,013,0,-4.440892098501244e-16
H2S,intended_10AO_diagnostic,013,1,0.00037339335659813955
H2S,intended_10AO_diagnostic,013,2,1.9999999999999933
H2S,intended_10AO_diagnostic,013,3,1.999999999999998
H2S,intended_10AO_diagnostic,013,4,1.9999999999999996
